"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Hospital Type","Hospital Ownership","Emergency Services","Meets criteria for promoting interoperability of EHRs","Meets criteria for birthing friendly designation","Hospital overall rating","Hospital overall rating footnote","MORT Group Measure Count","Count of Facility MORT Measures","Count of MORT Measures Better","Count of MORT Measures No Different","Count of MORT Measures Worse","MORT Group Footnote","Safety Group Measure Count","Count of Facility Safety Measures","Count of Safety Measures Better","Count of Safety Measures No Different","Count of Safety Measures Worse","Safety Group Footnote","READM Group Measure Count","Count of Facility READM Measures","Count of READM Measures Better","Count of READM Measures No Different","Count of READM Measures Worse","READM Group Footnote","Pt Exp Group Measure Count","Count of Facility Pt Exp Measures","Pt Exp Group Footnote","TE Group Measure Count","Count of Facility TE Measures","TE Group Footnote"
330094,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVENUE,HUDSON,NY,12534,COLUMBIA,(518) 828-7601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,2,,7,4,0,4,0,,8,6,0,5,1,,11,9,0,9,0,,8,8,,12,9,
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,3,0,3,0,,8,2,0,2,0,,11,8,1,7,0,,8,8,,12,9,
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,3,,7,4,0,4,0,,8,4,0,4,0,,11,5,0,5,0,,8,8,,12,4,
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,2,
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,7,5,2,0,,8,8,4,4,0,,11,11,3,6,2,,8,8,,12,11,
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,,2,,7,5,0,5,0,,8,7,2,5,0,,11,7,0,6,1,,8,8,,12,9,
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,(716) 373-2600,Acute Care Hospitals,Proprietary,Yes,Y,Y,1,,7,6,0,6,0,,8,7,0,7,0,,11,10,0,9,1,,8,8,,12,10,
330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,ROCKLAND,(845) 348-2000,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,Y,2,,7,6,0,6,0,,8,7,1,6,0,,11,9,0,7,2,,8,8,,12,9,
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NASSAU,(516) 562-0100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,7,2,5,0,,8,7,2,5,0,,11,11,0,9,2,,8,8,,12,10,
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,3,,7,6,0,6,0,,8,7,2,5,0,,11,8,0,6,2,,8,8,,12,9,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,(716) 592-2871,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,4,0,4,0,,8,8,,12,6,
330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,(315) 363-6000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,3,,7,3,0,2,1,,8,5,0,5,0,,11,8,0,8,0,,8,8,,12,10,
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NEW YORK,(212) 439-2345,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,7,1,6,0,,8,8,1,7,0,,11,11,0,10,1,,8,8,,12,9,
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,Acute Care - Veterans Administration,Veterans Health Administration,No,,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,1,2,0,,8,Not Available,5,12,2,
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,7,0,7,0,,8,8,1,6,1,,11,11,0,8,3,,8,8,,12,9,
330126,GARNET HEALTH MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,(845) 343-2424,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,6,1,5,0,,8,8,0,8,0,,11,10,0,8,2,,8,8,,12,10,
330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,BRONX,(718) 918-5000,Acute Care Hospitals,Government - Local,Yes,Y,Y,1,,7,6,0,6,0,,8,6,1,5,0,,11,6,0,5,1,,8,8,,12,8,
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,Acute Care Hospitals,Government - Local,Yes,Y,Y,2,,7,5,0,5,0,,8,6,3,3,0,,11,7,0,7,0,,8,8,,12,8,
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM (WESTERN NY VA HEALTHCARE SYSTEM),3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,(716) 862-3611,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,4,,7,5,0,5,0,,8,4,0,4,0,,11,6,0,6,0,,8,8,,12,5,
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,(845) 856-5351,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,,3,,7,3,0,3,0,,8,3,0,3,0,,11,6,0,5,1,,8,8,,12,9,
330136,BASSETT HEALTHCARE,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,(607) 547-3456,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,7,0,7,0,,8,7,0,6,1,,11,11,0,10,1,,8,8,,12,10,
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,(315) 448-5111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,7,1,6,0,,8,8,4,4,0,,11,9,0,6,3,,8,8,,12,8,
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,1,,7,6,0,6,0,,8,7,1,6,0,,11,8,0,6,2,,8,8,,12,8,
330144,IRA DAVENPORT MEMORIAL HOSPITAL,7571 STATE ROUTE 54,BATH,NY,14810,STEUBEN,(607) 776-8500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,7,
330151,ST JAMES MERCY HOSPITAL,7329 SENECA ROAD NORTH,HORNELL,NY,14843,STEUBEN,(607) 324-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,,2,,7,3,0,3,0,,8,1,0,1,0,,11,6,0,6,0,,8,8,,12,7,
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,(518) 243-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,7,0,7,0,,8,7,3,3,1,,11,11,0,8,3,,8,8,,12,9,
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,(315) 785-4121,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,4,0,4,0,,8,7,1,6,0,,11,9,0,8,1,,8,8,,12,10,
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,ROCKLAND,(845) 368-5000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,3,,7,7,0,7,0,,8,7,1,6,0,,11,11,0,9,2,,8,8,,12,9,
33015F,VA HUDSON VALLEY HEALTHCARE SYSTEM,2094 ALBANY POST ROAD,MONTROSE,NY,10548,WESTCHESTER,(914) 737-4400,Acute Care - Veterans Administration,Veterans Health Administration,No,,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,8,,12,3,
330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,(418) 226-9761,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,7,0,7,0,,8,7,1,3,3,,11,11,0,8,3,,8,8,,12,9,
330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,(914) 666-1200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,6,1,5,0,,8,8,1,7,0,,11,10,1,9,0,,8,8,,12,9,
330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14617,MONROE,(585) 341-6711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,5,0,5,0,,8,8,1,6,1,,11,9,0,6,3,,8,8,,12,10,
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",189 EAST MAIN STREET,WESTFIELD,NY,14787,CHAUTAUQUA,(716) 326-4921,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,7,
330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NEW YORK,(212) 420-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,3,,7,6,3,3,0,,8,6,3,3,0,,11,9,0,6,3,,8,8,,12,9,
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,(718) 584-9000,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,2,,7,4,1,3,0,,8,4,0,3,1,,11,5,0,4,1,,8,8,,12,5,
330175,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,134 HOMER AVENUE,CORTLAND,NY,13045,CORTLAND,(607) 756-3501,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,3,0,3,0,,8,3,0,3,0,,11,8,0,7,1,,8,8,,12,10,
33017F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.,423 EAST 23RD STREET,NEW YORK,NY,10010,NEW YORK,(212) 686-7500,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,1,,7,5,1,4,0,,8,2,0,2,0,,11,6,0,4,2,,8,8,,12,6,
330180,"SAMARITAN HOSPITAL OF TROY, NEW YORK",2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,(518) 427-3402,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,6,0,6,0,,8,6,1,5,0,,11,9,0,9,0,,8,8,,12,9,
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,5,,7,5,0,5,0,,8,3,0,3,0,,11,6,0,6,0,,8,8,,12,8,
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,,5,,7,7,4,3,0,,8,7,2,5,0,,11,11,0,8,3,,8,8,,12,8,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,(914) 632-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,5,0,5,0,,8,6,0,6,0,,11,7,0,5,2,,8,8,,12,9,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,5,,7,6,1,5,0,,8,7,4,3,0,,11,8,0,6,2,,8,8,,12,7,
330188,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,(716) 297-4800,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,3,,7,4,0,4,0,,8,6,1,5,0,,11,7,0,7,0,,8,8,,12,10,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,(518) 926-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,6,0,6,0,,8,6,2,4,0,,11,9,0,8,1,,8,8,,12,10,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,5,0,5,0,,8,6,1,4,1,,11,5,0,4,1,,8,8,,12,9,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,(718) 283-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,7,3,4,0,,8,8,0,7,1,,11,11,0,7,4,,8,8,,12,9,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NASSAU,(718) 470-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,6,2,4,0,,8,8,4,3,1,,11,10,1,6,3,,8,8,,12,11,
330196,SOUTH BROOKLYN HEALTH,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,KINGS,(718) 616-3000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,1,,7,6,0,6,0,,8,6,1,5,0,,11,7,0,3,4,,8,8,,12,9,
330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,NY,13676,ST. LAWRENCE,(315) 265-3300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,5,0,5,0,,8,5,0,3,2,,11,9,0,8,1,,8,8,,12,10,
330198,MOUNT SINAI SOUTH NASSAU,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,(516) 632-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,6,0,6,0,,8,8,1,7,0,,11,10,0,7,3,,8,8,,12,10,
330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,NY,10029,NEW YORK,(212) 423-6262,Acute Care Hospitals,Government - Local,Yes,Y,Y,1,,7,1,0,1,0,,8,6,1,5,0,,11,3,0,3,0,,8,8,,12,7,
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,2,,7,3,0,3,0,,8,4,0,4,0,,11,5,0,5,0,,8,8,,12,5,
330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,11203,KINGS,(718) 245-3901,Acute Care Hospitals,Government - Local,Yes,Y,Y,1,,7,5,0,5,0,,8,6,1,4,1,,11,4,0,3,1,,8,8,,12,8,
330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,ONONDAGA,(315) 470-7449,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,6,1,4,1,,8,8,3,4,1,,11,8,0,6,2,,8,8,,12,10,
330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,(212) 562-4141,Acute Care Hospitals,Government - Local,Yes,Y,Y,2,,7,5,0,5,0,,8,6,1,3,2,,11,6,0,5,1,,8,8,,12,8,
330205,ST ANTHONY COMMUNITY HOSPITAL,15 MAPLE AVENUE -19,WARWICK,NY,10990,ORANGE,(845) 986-2276,Acute Care Hospitals,Voluntary non-profit - Church,No,Y,Y,5,,7,4,0,4,0,,8,3,0,3,0,,11,7,0,7,0,,8,8,,12,8,
330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,10701,WESTCHESTER,(914) 964-4444,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,5,1,4,0,,8,7,1,6,0,,11,9,0,6,3,,8,8,,12,9,
33020F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - BROOKLYN,800 POLY PLACE,BROOKLYN,NY,11209,KINGS,(718) 836-6600,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,2,,7,3,1,2,0,,8,4,0,3,1,,11,5,0,2,3,,8,Not Available,5,12,Not Available,5
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,ST. LAWRENCE,(315) 393-3600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Y,4,,7,3,0,3,0,,8,4,0,4,0,,11,8,0,8,0,,8,8,,12,9,
330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,(212) 263-7300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,7,6,1,0,,8,8,5,3,0,,11,11,3,6,2,,8,8,,12,10,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,(315) 338-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,3,0,3,0,,8,4,0,3,1,,11,6,0,4,2,,8,8,,12,10,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,(315) 349-5511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,3,0,2,1,,8,3,1,2,0,,11,6,0,6,0,,8,8,,12,9,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,,2,,7,4,0,4,0,,8,7,1,5,1,,11,9,0,8,1,,8,8,,12,7,
330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,KINGS,(718) 963-7272,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,5,0,5,0,,8,6,1,4,1,,11,6,0,5,1,,8,8,,12,8,
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,SARATOGA,(518) 587-3222,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,6,0,6,0,,8,7,2,5,0,,11,10,0,10,0,,8,8,,12,10,
330223,"SLHS MASSENA, INC",1 HOSPITAL DRIVE,MASSENA,NY,13662,ST. LAWRENCE,(315) 769-4234,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,4,,7,3,0,3,0,,8,2,0,2,0,,11,5,0,4,1,,8,Not Available,5,12,7,
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE,KINGSTON,NY,12401,ULSTER,(845) 338-2500,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,1,,7,5,0,4,1,,8,6,0,6,0,,11,9,0,8,1,,8,8,,12,8,
330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,MONROE,(585) 723-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,6,0,6,0,,8,7,4,3,0,,11,10,1,8,1,,8,8,,12,9,
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,NY,14048,CHAUTAUQUA,(716) 366-1111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,3,,7,3,0,3,0,,8,3,0,3,0,,11,6,0,5,1,,8,8,,12,7,
330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,1,,7,3,0,3,0,,8,6,2,4,0,,11,4,0,3,1,,8,8,,12,9,
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,6,0,5,1,,8,6,2,3,1,,11,6,0,5,1,,8,8,,12,8,
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,1,,7,7,0,7,0,,8,8,1,6,1,,11,11,0,7,4,,8,8,,12,9,
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Y,3,,7,5,1,4,0,,8,6,0,6,0,,11,9,0,8,1,,8,8,,12,8,
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,3,0,3,0,,8,5,0,5,0,,11,7,0,7,0,,8,8,,12,8,
330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,5,0,5,0,,8,7,0,6,1,,11,9,0,9,0,,8,8,,12,11,
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,(212) 939-1000,Acute Care Hospitals,Government - Local,Yes,Y,Y,1,,7,4,0,4,0,,8,5,1,4,0,,11,5,0,3,2,,8,8,,12,7,
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,Acute Care Hospitals,Government - State,Yes,Y,Y,3,,7,7,0,7,0,,8,7,2,5,0,,11,11,0,9,2,,8,8,,12,9,
330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,(315) 798-8100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,1,,7,6,0,6,0,,8,7,0,7,0,,11,8,1,6,1,,8,8,,12,6,
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,Acute Care Hospitals,Voluntary non-profit - Church,No,Y,Y,4,,7,5,0,5,0,,8,7,1,6,0,,11,7,0,6,1,,8,8,,12,9,
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,(315) 425-4400,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,1,,7,5,0,5,0,,8,4,0,4,0,,11,6,0,3,3,,8,8,,12,4,
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,(518) 562-7767,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,6,0,6,0,,8,7,0,6,1,,11,10,0,9,1,,8,8,,12,11,
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,NASSAU,(516) 705-2525,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,3,,7,5,0,5,0,,8,7,1,5,1,,11,9,0,8,1,,8,8,,12,9,
33025F,Keller ACH (West Point),900 Washington Rd,West Point,NY,10996,ORANGE,(845) 938-4034,Acute Care - Department of Defense,Department of Defense,Yes,,,Not Available,22,Not Available,Not Available,Not Available,Not Available,Not Available,22,Not Available,Not Available,Not Available,Not Available,Not Available,22,Not Available,Not Available,Not Available,Not Available,Not Available,22,Not Available,Not Available,22,Not Available,Not Available,22
330261,PHELPS HOSPITAL,701 N BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,(914) 366-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,6,0,6,0,,8,7,1,6,0,,11,9,0,9,0,,8,8,,12,10,
330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,ORANGE,(845) 561-4400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,2,,7,6,0,6,0,,8,7,0,6,1,,11,8,0,6,2,,8,8,,12,9,
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,(315) 462-9561,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,3,,7,2,0,2,0,,8,3,1,2,0,,11,7,0,6,1,,8,8,,12,7,
330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,WESTCHESTER,(914) 734-3611,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,5,0,5,0,,8,7,1,4,2,,11,9,1,7,1,,8,8,,12,10,
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,NEW YORK,(212) 606-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,5,,7,1,0,1,0,,8,5,2,3,0,,11,3,3,0,0,,8,8,,12,3,
330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,(914) 279-5711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,5,0,5,0,,8,3,0,3,0,,11,7,0,7,0,,8,8,,12,8,
330276,NATHAN LITTAUER HOSPITAL,99 EAST STATE STREET,GLOVERSVILLE,NY,12078,FULTON,(518) 725-8621,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,3,0,3,0,,8,2,0,2,0,,11,6,1,5,0,,8,8,,12,9,
330277,CORNING HOSPITAL,1 GUTHRIE DRIVE,CORNING,NY,14830,STEUBEN,(607) 937-7200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,4,0,4,0,,8,5,1,4,0,,11,9,0,8,1,,8,8,,12,10,
